"AVERAGE_DEW_POINT_F___FLOAT_VALUE_TO_NEAREST_HUNDREDTHS_PLACE","AVERAGE_RELATIVE_HUMIDITY_____FLOAT_VALUE_TO_NEAREST_HUNDREDTHS_PLACE","AVERAGE_SEA_LEVEL_PRESSURE_MILLIBARS___FLOAT_VALUE_TO_NEAREST_HUNDREDTHS_PLACE","AVERAGE_TEMPERATURE_C___FLOAT_VALUE_TO_NEAREST_HUNDREDTHS_PLACE","AVERAGE_VISIBILITY_KILOMETERS___FLOAT_VALUE_TO_NEAREST_HUNDREDTHS_PLACE","AVERAGE_WIND_SPEED_KNOTS___FLOAT_VALUE_TO_NEAREST_HUNDREDTHS_PLACE","CITY_LOCATION_IDENTIFIER__UP_TO_9_ALPHANUMERIC_CHARACTERS_","COOLING_DEGREE_DAYS_C___FLOAT_VALUE_TO_NEAREST_HUNDREDTHS_PLACE","HEATING_DEGREE_DAYS_C___FLOAT_VALUE_TO_NEAREST_HUNDREDTHS_PLACE","MAXIMUM_TEMPERATURE_C___FLOAT_VALUE_TO_NEAREST_HUNDREDTHS_PLACE","MINIMUM_TEMPERATURE_C___FLOAT_VALUE_TO_NEAREST_HUNDREDTHS_PLACE","PRECIPITATION_INTEGER_IN_HUNDREDTHS_OF_A_MILLIMETER___LIQUID_EQUIVALENT____0__IS_USED_FOR_TRACE_AMOUNTS_AND___1__IS_USED_FOR_NO_PRECIPITATION","VALID_DATE_AS_YYYYMMDD"
18.72,59.8296,1015.26,27.6,16.744,0.55,"KGUL",9.9601,0,31.4,25,132,"2020-09-25"
-4.41,94.2347,1024.46,2.45,0,7.359,"KECS",0,16.7076,3.9,-0.4,-1,"2020-02-28"
-11.51,84.9713,1024.06,-8.84,5.4708,3.051,"KEIK",0,27.5528,-6.68,-10.61,355.5,"2020-02-04"
17.58,81.9456,1019.66,21.7,15.3825,5.599,"KGIF",3.7434,0,26.6,17,1041,"2024-03-04"
-7.16,30.2596,1014.6,10.99,16.261,10.78,"KGJT",0,7.0094,18.49,3.59,-1,"2024-03-28"
2.27,89.4049,1024.34,5.9,14.3712,1.639,"KEOE",0,12.5265,12,0.2,-1,"2020-02-16"
12.33,91.9908,1011.89,16.07,9.5,6.88,"KGMU",0,2.2134,20.11,11.62,2741,"2024-03-06"
-3.06,42.57,1022.4,9.9,15.456,7.191,"KGYH",0,8.5799,15.8,4.2,-1,"2024-03-25"
-11.81,41.5605,1022.03,1.31,15.3076,16.56,"KAFF",0,18.2312,9.42,-7.61,-1,"2022-03-23"
15.33,52.3382,1021.72,27.7,15.778,4.89,"KBPC",8.9866,0,34.5,19.5,558.8,"2022-08-10"
-3.36,74.9824,1022.71,2,15.295,1.54,"KAFO",0,16.6566,10.5,-6.9,3027,"2022-03-25"
21.33,82.32,1013.93,24.7,14.9247,2.16,"KBGF",6.0466,0,30.2,18.9,129,"2024-08-03"
8.09,41.6625,1015.97,21.54,15.456,3.39,"KBYI",3.5739,0,34.39,10.4,-1,"2022-08-08"
7.18,17.85,1006.81,33.42,15.617,7.452,"KBYS",15.1126,0,41.42,25.81,-1,"2022-08-19"
23.11,71.9625,1019.32,28.74,15.5688,4.79,"KBYY",10.2695,0,35.4,23.78,1926.1,"2022-08-07"
23.82,76.0914,1013.6,29.24,15.143,4.169,"KBYY",10.81,0,33.78,25.1,-1,"2022-08-12"
15.06,65.96,1015.6,23.06,15.456,10.863,"KALI",4.6728,0,32.12,13.89,-1,"2022-03-28"
19.2,92.4251,1019.89,20.46,0,2.53,"KBBF",1.6781,0,21.28,19.04,11.7,"2023-01-10"
-1.89,80.237,1018.34,3.43,15.939,1.639,"KBCB",0,15.1569,9.38,-3.02,-1,"2023-01-11"
11.82,49.9344,1014.24,24.07,16.261,8.262,"KCDC",5.0635,0,30.51,17.02,68.4,"2022-08-06"
17.9,89.278,1017.66,20,13.4312,0,"KADH",2.2351,0,25.4,16.5,35,"2021-10-01"
-8.22,45.2893,1031.19,2.21,16.905,4.89,"KEZF",0,15.5712,4.12,0.2,-1,"2020-02-15"
13.83,42.3502,1009.85,24.96,16.261,8.712,"KHHF",6.5953,0,32.61,16.81,-1,"2020-09-07"
6.33,81.5286,1023.08,10.88,12.08,3.069,"KHLX",0,8.06,20.29,1.38,-1,"2020-09-22"
-7.04,30.3129,1001.05,12,16.744,3.19,"KHEQ",0,6.6465,25.5,-2,-1,"2024-03-02"
-1.22,48.307,1018.66,10.95,15.778,2.4,"KHFF",0,6.9384,23,-1.1,-1,"2024-03-12"
1.34,47.9196,1014.93,12.6,16.583,1.859,"KHFF",0,5.7717,25.82,-0.22,-1,"2024-03-13"
2.98,85.12,1026.82,9.8,15.7185,5.79,"KFDW",0,8.0801,14.4,5.6,200,"2020-02-20"
5.32,64.4468,1021.69,12.22,14.2176,2.959,"KHJO",0,6.1711,19.7,4.34,-1,"2024-03-08"
7.54,67.8013,1021.01,15.26,11.0871,4.311,"KHJO",0,2.8356,20.06,10.86,45.9,"2024-03-12"
15.9,84.9853,1014.26,20.34,8.9298,2.961,"KBKS",1.7376,0,28.58,12.5,-1,"2023-11-17"
14.61,95.1218,1023.08,16.24,15.3024,5.39,"KBMT",0,2.2776,17.68,14.1,6959.7,"2023-11-13"
14.52,86.5458,1021.37,17.11,16.261,6.908,"KBMT",0,1.5912,17.71,15.8,496.1,"2023-11-14"
3.23,54.035,1020.35,13,16.744,5.472,"KAFF",0,4.5885,19.78,7.52,25,"2021-10-02"
-2.58,27.7398,1012.9,15.6,16.1,0,"KBPC",0,2.7451,23.3,8.5,-1,"2023-11-08"
-7.94,29.7445,1024.4,10.35,0,5.082,"KBPC",0,7.79,18.59,2.1,-1,"2023-11-22"
12.2,88.4659,1019.34,13.94,16.905,1.8,"KBOK",0,4.0067,18.99,9.7,-1,"2024-08-19"
12.78,41.412,1018.34,28,15.456,4.6,"KBPC",9.5733,0,37.5,18.9,-1,"2024-08-06"
2.82,81.1949,1014.27,10.68,16.261,6.651,"KBTL",0,7.8988,15.71,4.34,1256.2,"2023-11-08"
15.68,68.5278,1018.3,21.29,14.4534,6.149,"KBVE",3.1518,0,30,12.78,-1,"2023-11-07"
-2.73,43.7229,1021.71,10.55,15.617,5.292,"KBIF",0,7.676,18.18,1.92,-1,"2023-01-05"
-7.6,33.0684,1016.95,9.4,16.905,3.861,"KBIF",0,9.4233,18.9,-1.4,-1,"2023-01-14"
-16.58,81.6787,1027.46,-13.64,13.9536,4.401,"KBIS",0,33.1194,-9.59,-18.69,-1,"2023-01-07"
-15.63,78.351,1014.6,-9.91,15.143,1.881,"KBIS",0,27.4944,-0.51,-19.9,-1,"2023-01-09"
-11.56,47.9447,1017.97,-3.4,19.4052,7.48,"KBJC",0,21.5433,1.4,-7.5,-1,"2023-01-05"
-5.21,45.49,1000.03,5.5,16.261,7.128,"KBJC",0,12.33,10.4,1.6,-1,"2023-01-15"
-1.64,84.6,1019.68,0.06,9.0882,3.729,"KBYI",0,18.3134,2.32,-0.61,2033.1,"2023-11-23"
15.61,66.3,1015.29,22.76,15.6222,2.2,"KPSK",4.5753,0,31,15.22,-1,"2024-09-22"
16.33,73.1197,1016.64,23,16.422,1.76,"KPHT",3.9615,0,31.4,14.2,-1,"2023-09-26"
20.86,67.8454,1011.53,27.65,16.4182,5.031,"KPTS",8.8308,0,33.98,21.22,139.7,"2024-09-20"
-1.52,93.2533,1024.09,-0.15,13.86,4.389,"KOCQ",0,17.8368,1.69,-1.69,143,"2022-11-15"
21,76.41,1012.08,25.66,0,5.379,"KQRH",7.0584,0,26.74,24.37,-1,"2020-03-08"
13.83,61.2943,1020.37,22,15.778,1.701,"KPMV",3.0432,0,29.4,14,-1,"2023-09-09"
14.71,92.7486,1016.63,17.8,5.974,4.581,"KRBD",0,0.5035,21.1,15.1,-1,"2020-03-23"
14.56,56.84,1010.19,22.85,12.996,10.868,"KRBD",4.769,0,29.7,17.2,-1,"2020-03-24"
16.56,83.83,1020.37,20.1,12.88,5.472,"KOKM",2.2351,0,24.5,15.6,56.1,"2022-11-09"
1.43,67.4338,1006.79,8.48,15.939,2.511,"KOLF",0,9.6525,18.08,-0.71,-1,"2022-11-01"
-5.26,54.8147,1024.08,4.75,15.778,4.279,"KRDM",0,14.6432,17,-8.7,-1,"2020-03-10"
0.54,86.2308,1016.97,4.69,12.4344,6.012,"KRNH",0,14.5642,11.31,-2.42,22.5,"2020-03-24"
2.93,60.3683,1014.27,11.11,14.4534,4.221,"KOLS",0,6.384,17.32,6.3,-1,"2022-11-10"
7.9,44.98,1013.9,21.41,16.905,4.89,"KBYI",2.7522,0,28.99,13.73,-1,"2024-08-14"
25.81,80.66,1014.27,28.64,14.688,2.6,"KBYY",11.3505,0,34.59,24.19,-1,"2024-08-17"
23.91,78.11,1016.64,28.16,16.422,6.028,"KBYY",9.3312,0,34.29,21.72,-1,"2024-08-25"
-3.98,68.9535,1020.68,1.94,15.6222,9.612,"KBKL",0,17.1907,3.38,0.1,-1,"2023-01-09"
15.42,75.14,1020.03,19.08,13.5897,9.438,"KBKS",0.2575,0,24.19,12.68,-1,"2023-01-08"
15.54,97.4508,1018.3,18.33,7.1968,5.39,"KBKS",0,0.3193,22.88,12.28,114.3,"2023-01-28"
23.23,85.748,1016.98,26.2,12.844,3.949,"KCKV",7.5933,0,29.8,21.5,22.5,"2022-08-11"
14.39,79.8252,1018.34,19.7,12.388,0.81,"KCLS",1.6032,0,27.4,12.7,-1,"2022-08-11"
14.33,74.639,1020.03,18.1,13.6032,0.2,"KCDD",0.17,0,26.6,10.2,-1,"2024-08-13"
19.29,83.4866,1018.3,22.8,15.617,6.468,"KCDD",4.6233,0,29.4,16.5,-1,"2024-08-25"
25.6,94.6067,1014.58,28.94,16.2588,8.68,"KHST",10.5162,0,32.69,23.89,502.2,"2020-09-21"
-6.37,60.2079,1018.84,-0.75,16.583,9.58,"KFGX",0,19.4464,1.6,-3.3,-1,"2020-02-28"
-11.5,75.1282,1015.95,-19.8,13.573,19.75,"KFKA",0,36.8891,-6,-33.1,-1,"2020-02-15"
-5.27,78.1648,1018.66,-8.8,14.9962,9.38,"KFOD",0,27.4686,0.3,-18.1,27,"2020-02-09"
-3.52,64.9642,1018.98,4.4,16.583,4.761,"KFOE",0,13.5534,14.9,-5.7,-1,"2020-02-01"
-1.63,66.2496,1013.58,4.47,16.583,7.568,"KFRI",0,14.0283,6.82,1.11,-1,"2020-02-09"
-9.07,81.3106,1012.85,-5.6,9.9182,1.44,"KFSO",0,25.3032,0.7,-12.7,702.9,"2020-02-06"
-5.47,42.7129,1014.02,5.44,15.617,5.031,"KFSO",0,13.0095,12.6,-1.51,52.2,"2020-02-24"
18.11,88.31,1016.27,20.6,10.3792,2.34,"KHTS",1.97,0,24.1,17.1,-1,"2020-09-17"
-7.99,14.8599,1019.69,19.4,16.583,3.311,"KHVE",1.37,0,34.7,5.3,-1,"2020-09-18"
8.79,77.7434,1023.05,9.8,13.7608,2.739,"KHLX",0,9.0949,17.4,2.3,50.4,"2024-03-03"
-4.67,39.6882,1021.01,9.03,15.939,7.39,"KHOP",0,9.4031,15.78,2.08,-1,"2024-03-21"
15.37,61.985,1021.01,22,15.6212,5.48,"KHST",4.1283,0,26.28,18.62,-1,"2024-03-12"
-5.11,39.07,1024.75,9.29,16.744,3.141,"KHSV",0,9.5056,17.78,0.81,-1,"2024-03-11"
7.33,76.0002,1001.74,10.26,14.6761,17.457,"KHUF",0,8.169,15.61,5.2,195.8,"2024-03-26"
2.49,93.4856,1013.6,5.76,11.3157,14.16,"KHUT",0,12.9078,11.22,-0.61,1842.5,"2024-03-08"
23.43,66.4378,1014.6,30.81,16.744,3.09,"KHXD",11.3715,0,35.61,25.3,-1,"2020-09-02"
2.21,55.1936,1010.52,9.12,16.583,9.658,"KHYX",0,9.11,21.92,-3.28,-1,"2024-03-12"
-1.59,62.48,1017.29,6.2,15.456,7.722,"KHZE",0,11.4751,13.5,-1,-1,"2024-03-19"
0.63,46.716,1011.21,13.69,15.9324,7.272,"KILE",0,4.3956,22.78,4.7,182.7,"2024-03-26"
1.77,67.8321,1008.52,6.37,12.684,4.761,"KBAF",0,12.4134,16.72,-4.29,-1,"2022-03-31"
-4.49,32.3928,1024.4,10.13,15.456,4.29,"KBAZ",0,8.1224,23.08,-2.12,-1,"2022-03-01"
13.79,73.233,1016.94,19.43,0,4.149,"KBBF",0.808,0,20.57,17.8,-1,"2022-03-16"
-3.84,63.8154,1026.09,2.4,15.778,7.011,"KCIN",0,15.9883,8.9,-3.8,-1,"2023-11-10"
17.58,77.7135,1013.92,21.92,16.744,9.988,"KCLE",3.8511,0,26.06,19.39,-1,"2024-08-07"
-1.77,67.3471,1017.66,3.4,15.5688,3.321,"KGCN",0,15.8392,7,-0.9,774,"2020-02-22"
6.07,60.9756,1022.42,14.65,16.422,4.311,"KGIF",0,4.3472,22.1,6,-1,"2020-02-08"
-15.17,74.7198,1029.5,-10,14.0695,4.59,"KBTL",0,27.7634,-4.89,-16.11,-1,"2023-01-31"
19,81.7938,1009.87,21.74,15.5505,3.051,"KCRQ",3.5017,0,25.31,18.58,-1,"2022-08-17"
21.59,79.4466,1019.68,27.75,14.8203,3.289,"KCSG",9.1876,0,32.68,22.12,22.5,"2022-08-09"
2.32,29.1159,1010.19,21.26,16.261,13.387,"KCTB",2.53,0,31.61,11.11,-1,"2022-08-03"
4.83,30.957,1013.92,21.48,15.778,9.108,"KCTB",2.8875,0,33.18,8.89,-1,"2022-08-08"
8.13,82.4261,1006.47,9.74,12.7512,8.668,"KBVY",0,9.3345,12.98,5.81,1032.9,"2023-01-01"
4.01,82.5062,1000.69,4.42,11.3322,11.77,"KBVY",0,14.42,10.71,-3.28,3197.7,"2023-01-26"
-22.26,55.419,1029.85,-13.53,16.422,4.851,"KBYI",0,32.17,-8.38,-18.89,-1,"2023-01-30"
16.73,84.0623,1016.61,19.46,13.52,0.66,"KCVX",1.5912,0,25.6,14.52,-1,"2022-08-20"
13.04,71.1949,1019.66,18.4,16.4182,2.421,"KCWA",0.1632,0,25.9,11.4,-1,"2022-08-22"
17.2,43.8942,1016.21,30.9,0,9.11,"KCOM",12.7413,0,40.07,23.14,-1,"2024-08-01"
8.44,51.5691,1017.64,19.29,15.456,7.99,"KCPW",0.5712,0,28.69,9.09,-1,"2024-08-23"
6.56,68.72,1023.72,13.69,15.6222,0.55,"KASN",0,5.0372,23.5,2.89,-1,"2021-10-18"
15.28,56.8869,1020.03,24.82,16.261,3.051,"KCSV",6.0705,0,33.53,16.01,-1,"2024-08-27"
4.83,26.2738,1018,22.66,15.4638,7.011,"KCTB",4.7672,0,33.43,12.28,-1,"2024-08-02"
-0.3,68.2007,1008.15,4.75,15.143,7.19,"KBHB",0,12.9492,9.59,1.31,205.2,"2022-03-21"
-3.46,46.0156,1022.74,8.33,15.939,3.591,"KJAN",0,10.1,17.02,-0.06,-1,"2024-03-19"
20.4,63.2511,1020,27.6,16.1,4.09,"KJAN",8.8032,0,34.5,20.5,-1,"2020-09-10"
-5.19,56.9796,1020.35,1.57,15.295,6.028,"KGNT",0,18.0285,11.72,-9.39,-1,"2020-02-15"
13.77,76.2734,1012.9,18.15,15.617,4.491,"KJKJ",0,0.551,21.31,14.09,-1,"2020-09-15"
-1.94,50.8816,1028.5,9.5,15.778,15.76,"KRCE",0,9.0066,17.1,2.1,76.5,"2021-11-25"
-0.16,79.0602,1023.42,5.51,14.1501,1.4,"KRDG",0,12.5088,11.32,-0.81,-1,"2021-11-17"
15.53,66.3399,1016.61,24.3,14.839,8.668,"KD57",5.4432,0,30.7,16.6,-1,"2022-08-12"
18.12,71.7948,1012.9,23.1,13.2496,5.929,"KCZZ",5.0149,0,28,19,-1,"2024-08-05"
-9.83,84.4569,1011.9,-7.7,15.143,7.909,"KCDD",0,27.1199,-3.6,-11.5,-1,"2023-01-14"
19.39,69.7851,1013.93,28.48,15.1488,7.19,"KDCA",10.66,0,34.89,22.88,1320,"2022-08-11"
-2.03,34.3629,1018.64,14.89,16.2534,4.401,"KBAB",0,3.7856,24.6,4.19,-1,"2021-10-14"
19.94,74.6559,1016.27,26.15,15.5688,4.09,"KBAD",8.316,0,30.72,22.08,25,"2021-10-03"
24.94,75.6954,1012.56,30.28,16.1,7.469,"KDAB",11.8206,0,35.56,24.8,330,"2024-08-20"
23.44,76.7949,1019.32,27.28,16.422,4.041,"KDAB",9.7232,0,32.12,23.03,-1,"2024-08-24"
14.07,50.2326,1018.3,25.38,16.1,5.159,"KDCA",6.7318,0,29.9,20.86,-1,"2024-08-13"
23.12,84.7314,1018,28.11,16.744,3.839,"KDED",8.9088,0,31.72,23.2,51,"2024-08-24"
13.88,55.9338,1009.53,25.4,15.456,8.38,"KDIK",7.0035,0,36.21,13.49,-1,"2022-08-01"
21.31,76.7448,1018.3,25.92,16.1,5.99,"KDKX",7.676,0,31.52,21.01,91.8,"2022-08-02"
12.19,78.8568,1021.37,17.35,15.236,3.89,"KBMT",0,1.1124,25.39,8.81,-1,"2022-03-04"
8.86,78.28,1025.08,12.6,15.4618,8.28,"KCSG",0,5.83,14.9,10.3,888,"2023-11-15"
5.01,87.465,1022.72,8.18,12.388,6.831,"KBOK",0,10.0425,14.89,2.58,330,"2022-03-12"
23.12,85.4854,1009.19,26.58,12.9096,5.112,"KDTN",7.8275,0,29.09,23.28,4949,"2022-08-23"
-2.72,35.1682,1018.3,12.55,16.422,4.059,"KHND",0,6.3232,21,4.4,-1,"2020-02-07"
-4.34,43.0866,1022.06,6.3,15.617,7.39,"KHOP",0,11.5721,12.7,0.4,27,"2020-02-23"
1.56,47.7358,1010.55,13.83,15.295,13.937,"KJXN",0,5.2,20.96,6.21,-1,"2024-03-12"
19.91,86.9856,1021.03,25.49,15.939,6.192,"KHST",7.1344,0,30.2,19.59,330,"2020-02-15"
7.21,61.0164,1011.53,12.55,16.2534,7.011,"KHTS",0,5.1744,19.2,7.2,814,"2020-02-04"
11.23,85.63,1015.6,15.75,0.84,0,"KKLS",0,2.6688,20.5,11.5,-1,"2020-09-13"
-1.37,64.2702,1024.4,6.99,15.456,1.32,"KCSG",0,11.8976,14.49,-0.21,-1,"2023-11-30"
-3.13,50.1296,1021.03,7.5,16.583,4.719,"KCSV",0,10.83,13.18,1.52,-1,"2023-11-30"
19.16,78.5477,1016.29,26.59,14.81,4.581,"KDUH",7.7376,0,33.28,20.2,1815,"2022-08-09"
5.54,57.6504,1021.72,15.51,15.3066,3.179,"KBTR",0,2.9391,25.81,4.7,-1,"2022-03-04"
17.79,77.87,1017.29,23.94,14.6706,9.702,"KDVP",4.8545,0,29.79,17.5,2440,"2022-08-12"
-8.12,52.283,1014.24,0.96,14.9581,9.18,"KBVY",0,16.891,5,-4.19,91.8,"2022-03-03"
10.77,67.1976,1007.47,19.39,16.0994,6.149,"KBIE",0.8428,0,25.01,13.28,83.6,"2021-10-10"
3.11,28.42,1006.15,20.99,15.295,7.28,"KBIF",2.9988,0,30.4,12.88,-1,"2021-10-23"
-7.16,35.8027,1015.63,6.31,16.1,7.272,"KCDC",0,12.9059,14.49,-2.38,-1,"2022-03-19"
-6.52,73.4608,1032.87,-1.85,15.5839,12.384,"KHYS",0,19.551,0.8,-5.3,150,"2020-02-26"
-2.49,56.6711,1026.79,6.01,16.744,7.39,"KLGD",0,12.831,15.81,-3.49,-1,"2024-03-15"
-10.91,29.3706,1019.35,5.86,16.261,6.732,"KCEZ",0,12.6522,20,-9.09,-1,"2022-03-24"
6.24,73.124,1001.07,11.8,16.1,13.387,"KCWA",0,6.5199,14.7,9,68.4,"2023-11-06"
-1.68,99,1008.85,-0.6,7.7995,7.348,"KCIN",0,18.9434,1.9,-3.7,-1,"2023-01-11"
-1.31,100,1007.82,-1.5,5.047,14.103,"KCIN",0,20.0283,-0.2,-3.5,1854.6,"2023-01-19"
7.87,46.3563,1018.68,21,15.6519,6.102,"KECS",2.7234,0,27,15,3303,"2022-08-06"
-4.21,70.31,1027.46,1.48,15.778,2.691,"KCLE",0,17.595,2.48,-0.61,136.8,"2023-01-08"
-1.22,44.7226,1024.06,10.76,16.1,4.221,"KLIT",0,7.78,18.53,2.28,-1,"2024-03-10"
18.67,85.4473,1018,20.55,15.9378,2.781,"KLOM",2.1978,0,23.9,17.1,165,"2020-09-01"
17.89,85.6324,1021.37,20.31,15.453,3.501,"KLRF",2.0291,0,23.29,17.52,68.4,"2020-09-22"
-6.6,50.9553,1025.09,3,15.295,5.112,"KLNP",0,14.7168,7.4,-1,358.6,"2024-03-01"
-4.96,82.3724,1016.61,-3.16,13.9175,3.619,"KLOL",0,21.0393,3.38,-9.6,254,"2024-03-04"
7.94,83.3452,1011.9,11.35,13.0928,6.149,"KLOM",0,7.1508,13.02,9.48,2386,"2024-03-07"
8.88,64.1998,1019.34,15.99,15.617,2.601,"KLOZ",0,1.94,23.49,8.99,-1,"2024-03-04"
0.99,67.5217,1022.71,6.52,15.778,2.86,"KLRF",0,12.2311,11.92,0.82,51,"2024-03-01"
0.72,99.0345,1003.74,1.69,9.5634,7.722,"KLUM",0,16.7688,3.58,0.7,1472,"2024-03-25"
18.83,58.73,1015.63,27.8,16.422,7.909,"KEHA",8.9866,0,35.91,19.69,-1,"2022-08-09"
12.57,37.5,1014.58,26.69,16.1,8.712,"KEHA",8.6828,0,38.38,16.31,-1,"2022-08-14"
5.39,74.1132,1018.34,11.41,16.905,0.77,"KDAA",0,6.5953,22,1.31,-1,"2023-11-06"
19.1,78.0813,1017.98,23.5,13.4615,3.951,"KDNS",5.4999,0,31.5,16.9,-1,"2024-08-28"
22.44,82.9962,1023.75,26.2,14.991,1.62,"KEOE",8.4151,0,31,21.6,-1,"2022-08-06"
9.28,69.6945,1011.9,13.18,16.4112,5.09,"KDEC",0,5.838,21.01,4.64,-1,"2023-11-07"
-4.81,69.6193,1019.32,3.53,16.261,9.38,"KDIK",0,15.75,11.77,-4.9,-1,"2023-11-11"
9.33,60.0624,1022.03,16.69,14.8416,2.299,"KDVL",0,1.843,24.39,9.39,-1,"2024-08-11"
17.97,78.7,1019.68,23.01,16.2448,2.09,"KW99",4.2465,0,29.9,15.21,-1,"2024-07-20"
16.88,70.1849,1018,23.41,13.2264,2.34,"KW99",4.6844,0,30.61,15.91,-1,"2024-07-21"
15.9,69.98,1017.66,21.11,15.456,3.591,"KWVL",2.5194,0,27.62,14.89,-1,"2024-07-20"
18.83,67.12,1013.24,27.56,15.939,2.961,"KRAL",10.0116,0,33.89,22.52,-1,"2022-09-12"
6.89,37.4913,1013.58,20.15,15.7806,7.029,"KRAP",1.824,0,32.98,7.12,-1,"2022-09-29"
0.16,59.4297,1009.52,6.7,15.778,5.049,"K08D",0,10.7635,11.9,2.4,-1,"2024-10-29"
3.21,44.3491,1011.56,16.4,15.2352,6.804,"K1V6",0,2.4465,22.5,10.4,-1,"2024-10-17"
-3.87,41.0448,1027.45,9.81,15.295,6.732,"KAFF",0,8.8712,22.11,-1.5,-1,"2024-10-16"
-9.44,15.7182,1006.47,16.54,15.295,7.59,"KAFF",0,1.7745,25.4,8.38,-1,"2024-10-28"
-3.78,78.6159,1027.79,2.9,11.6718,0.63,"KAFO",0,15.5134,13.4,-8,-1,"2024-10-25"
-3.83,34.9394,1022.74,13.44,0,1.63,"KAJZ",0,5.565,21.78,3.89,-1,"2024-10-26"
22.41,71.4793,1015.26,28.59,14.3712,5.832,"KALI",10.1376,0,34.5,22.28,319.5,"2024-10-06"
10.32,70.7,1024.06,16.09,15.617,1.8,"KASN",0,2.5872,27.5,3.79,-1,"2024-10-22"
16.99,64.3132,1022.03,23.67,15.778,3.411,"KAUS",5.83,0,33.33,14.9,-1,"2024-10-27"
14.89,80.172,1017.98,19.22,16.4182,3.179,"KAVL",1.39,0,25.06,13.69,-1,"2024-10-03"
10.03,67.5036,1024.06,15.03,15.617,1.49,"KBAF",0,2.9505,28.68,2.78,-1,"2024-10-22"
10.91,68.0552,1012.58,18.41,15.939,6.99,"KBIE",0,0.03,26.01,10.7,558,"2024-10-22"
11.94,65.3198,1021.69,18.85,15.617,1.341,"KBMT",0.9568,0,29.29,9.41,-1,"2024-10-22"
-5.61,37.9,1017.3,9.37,15.94,5.929,"KBPI",0,8.8949,22.28,-4.14,22.5,"2024-10-16"
4.06,61.4585,1023.06,11.27,16.583,1.76,"KBTL",0,6.5366,19.8,3.53,-1,"2024-10-10"
14.11,58.8984,1018.3,22.17,15.778,16.456,"KBTL",3.4965,0,25.16,17.68,-1,"2024-10-30"
14.06,71.8488,1021.38,19.87,16.905,8.888,"KBYY",1.1628,0,27.22,12.22,-1,"2024-10-18"
0.07,29.253,1013.93,17.86,15.617,3.949,"KCDC",0.0288,0,29.6,6.42,-1,"2024-10-08"
15.21,47.5609,1014.26,27.78,15.295,10.88,"KPWK",9.8176,0,34.19,21.57,-1,"2023-09-03"
-5.82,58.4664,1021.35,3.66,16.744,6.809,"KRNH",0,14.994,13.1,-5.29,-1,"2021-11-23"
-0.99,69.8982,1039.32,2.34,15.617,4.39,"KOSC",0,16.5138,7.8,-3.12,-1,"2022-11-08"
-3.18,82.45,1019.69,-0.16,11.4741,7.689,"KOSH",0,19.4567,0.71,-2.52,433.8,"2022-11-16"
-7.54,69.5688,1007.16,1.75,14.3657,13.76,"KOSH",0,15.5976,11.01,-6.51,139.7,"2022-11-30"
0.39,26.0178,1014.27,19.9,16.583,6.48,"KRUQ",1.3837,0,25.3,13.9,-1,"2020-03-30"
-9.19,33.4815,1020.35,6.92,15.778,15.354,"KRSL",0,12.516,10.81,1.82,-1,"2021-11-12"
0.2,97.8294,1023.55,1.4,7.9515,3.051,"KRZL",0,16.1568,2.7,0,133.2,"2020-03-23"
0.86,69.1416,1031.76,7.6,0,2.754,"KRZR",0,10.7961,17.6,-2.7,-1,"2020-03-08"
17.12,70.191,1013.24,21.45,15.912,5.09,"KRZZ",3.1872,0,29.1,14.2,-1,"2020-03-29"
1.13,61.7,1015.29,8.29,15.456,3.591,"KSBD",0,10.122,16.8,1.09,-1,"2020-03-27"
-2.72,83.24,1017.1,1.55,0,4.824,"K0CO",0,16.9744,8.3,-4.3,-1,"2020-04-08"
4.94,67.8316,1016.98,10,16.583,1.98,"K1V4",0,7.9135,19.79,0.21,91.8,"2022-04-26"
-6.76,49.637,1014.24,4.5,15.778,5.571,"K20V",0,13.9683,11.8,-3.5,-1,"2022-04-15"
14.22,70.092,1019.01,20.1,13.3825,2.71,"K28J",1.6199,0,27.9,11.7,-1,"2022-04-26"
-4.81,56.84,1005.13,4.95,15.778,4.169,"K1V4",0,13.2396,16,-5.4,130,"2020-04-19"
15.74,72.64,1022.72,22.09,15.0465,11.638,"K3LF",3.4532,0,27.5,16.08,-1,"2022-04-22"
12.06,54.05,1018.32,20.85,14.5248,8.789,"KMAF",2.8992,0,27.8,13.9,-1,"2020-09-18"
19.63,78.8406,1011.55,24.65,16.422,8.228,"KMCN",6.0588,0,27.5,21.5,-1,"2020-09-18"
-8.36,28.2735,1015.61,10.2,16.1,7.788,"K4BL",0,8.4133,16.6,3.1,-1,"2020-04-07"
0.77,26.0469,1008.48,23.05,15.7806,12.384,"K6R6",4.5784,0,32.9,12.6,-1,"2020-04-19"
6.81,33.8,1006.11,23.15,16.422,14.103,"KABI",4.5784,0,29.9,15.9,-1,"2020-04-24"
-7.84,18.3,1003.77,16.25,15.778,8.802,"KAEG",0,1.9206,24.7,8.3,-1,"2020-04-02"
-12.06,67.6298,1025.77,-10.2,12.8112,5.68,"KAFF",0,29.1512,-4.7,-15.2,480,"2020-04-14"
10.77,85.3652,1013.22,13,14.6179,4.22,"K4M9",0,5.1168,15.9,9.8,280,"2022-04-04"
9.16,57.6568,1009.52,16,14.2915,16.72,"K4M9",0,1.7751,26.1,6.5,-1,"2022-04-10"
